2006-08-22,73519.85
2006-08-23,74178.74
2006-08-24,74881.96
2006-08-25,74833.46
2006-08-26,75128.25
2006-08-27,78455.0
2006-08-28,78498.69
2006-08-29,75113.75
2006-08-30,73519.86
2006-08-31,73097.18
2006-09-01,72514.88
2006-09-02,72582.34
2006-09-03,75511.47
2006-09-04,75385.85
2006-09-05,89385.23
2006-09-06,72628.7
2006-09-07,73784.78
2006-09-08,77224.2
2006-09-09,79654.22
2006-09-10,81211.63
2006-09-11,80311.32
2006-09-12,74112.59
2006-09-13,73721.33
2006-09-14,76955.06
2006-09-15,77675.11
2006-09-16,76338.79
2006-09-17,77840.55
2006-09-18,78092.96
2006-09-19,76830.25
2006-09-20,76412.41
2006-09-21,80352.77
2006-09-22,78928.63
2006-09-23,75753.81
2006-09-24,75494.27
2006-09-25,75559.47
2006-09-26,74369.8
2006-09-27,73507.95
2006-09-28,75783.58
2006-09-29,76374.16
2006-09-30,75871.23
2006-10-01,78119.82
2006-10-02,77737.7
2006-10-03,79208.13
2006-10-04,73614.79
2006-10-05,77692.68
2006-10-06,80548.35
2006-10-07,80603.41
2006-10-08,82023.42
2006-10-09,82376.2
2006-10-10,80362.58
2006-10-11,80910.0
2006-10-12,83202.92
2006-10-13,82532.49
2006-10-14,81943.44
2006-10-15,84781.88
2006-10-16,84145.95
2006-10-17,84672.55
2006-10-18,84471.43
2006-10-19,80162.76
2006-10-20,82472.5
2006-10-21,82508.14
2006-10-22,82397.7
2006-10-23,82411.37
2006-10-24,82866.84
2006-10-25,83094.82
2006-10-26,82639.44
2006-10-27,82670.18
2006-10-28,83506.07
2006-10-29,84762.49
2006-10-30,86872.88
2006-10-31,87033.26
2006-11-01,86456.68
2006-11-02,84875.0
2006-11-03,83612.54
2006-11-04,82512.4
2006-11-05,81760.61
2006-11-06,81548.3
2006-11-07,83328.57
2006-11-08,81764.43
2006-11-09,82447.47
2006-11-10,81530.36
2006-11-11,80651.17
2006-11-12,80124.87
2006-11-13,82412.97
2006-11-14,80391.88
2006-11-15,80809.07
2006-11-16,81724.95
2006-11-17,80173.01
2006-11-18,82453.79
2006-11-19,81701.65
2006-11-20,81712.38
2006-11-21,80905.63
2006-11-22,79662.9
2006-11-23,79146.1
2006-11-24,77724.93
2006-11-25,77335.08
2006-11-26,77931.45
2006-11-27,77927.15
2006-11-28,77920.54
2006-11-29,77941.85
2006-11-30,79895.94
2006-12-01,80582.39
2006-12-02,80550.12
2006-12-03,82088.82
2006-12-04,82041.63
2006-12-05,81703.49
2006-12-06,80310.24
2006-12-07,80284.53
2006-12-08,82318.84
2006-12-09,83262.46
2006-12-10,83735.63
2006-12-11,83811.63
2006-12-12,82867.18
2006-12-13,83164.83
2006-12-14,83500.04
2006-12-15,83394.51
2006-12-16,86640.64
2006-12-17,85374.1
2006-12-18,85088.26
2006-12-19,86520.93
2006-12-20,83587.76
2006-12-21,84126.49
2006-12-22,83669.12
2006-12-23,84171.92
2006-12-24,88274.59
2006-12-25,87843.27
2006-12-26,88921.84
2006-12-27,81911.6
2006-12-28,85077.48
2006-12-29,85896.02
2006-12-30,84991.37
2006-12-31,84274.62
2007-01-01,83644.95
2007-01-02,84909.32
2007-01-03,79967.78
2007-01-04,81905.79
2007-01-05,85165.62
2007-01-06,83718.19
2007-01-07,85622.62
2007-01-08,85002.14
2007-01-09,81131.04
2007-01-10,79733.49
2007-01-11,80357.23
2007-01-12,81529.65
2007-01-13,77351.32
2007-01-14,75859.47
2007-01-15,75957.47
2007-01-16,75313.01
2007-01-17,73147.37
2007-01-18,79622.95
2007-01-19,81015.57
2007-01-20,84141.48
2007-01-21,82422.24
2007-01-22,82324.27
2007-01-23,80801.11
2007-01-24,76716.63
2007-01-25,80365.39
2007-01-26,79597.76
2007-01-27,79714.82
2007-01-28,77979.91
2007-01-29,77732.7
2007-01-30,78010.16
2007-01-31,76537.57
2007-02-01,74897.13
2007-02-02,76718.09
2007-02-03,77310.12
2007-02-04,77776.8
2007-02-05,78211.66
2007-02-06,79573.49
2007-02-07,76279.68
2007-02-08,77829.61
2007-02-09,81574.58
2007-02-10,79438.08
2007-02-11,78580.97
2007-02-12,79311.87
2007-02-13,77087.62
2007-02-14,76520.34
2007-02-15,76788.65
2007-02-16,78350.36
2007-02-17,81471.41
2007-02-18,79653.09
2007-02-19,79349.13
2007-02-20,80394.05
2007-02-21,76495.71
